,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag
162,-921,78261,78272,130.89,131.34,,126.26019999999991,-414.45000000001573,-0.003438001375200672,2016-10-25 09:36:00,2016-10-25 09:47:00,0 days 00:11:00,
163,-1238,78629,78634,127.1872,127.5234,,123.83600000000003,-416.2155999999888,-0.0026433477582648024,2016-10-26 09:36:00,2016-10-26 09:41:00,0 days 00:05:00,
164,-1032,79010,79385,128.84,125.24,129.18,124.45999999999992,3715.200000000009,0.027941633033219615,2016-10-27 09:36:00,2016-10-27 16:00:00,0 days 06:24:00,
165,-424,79391,79400,123.26,124.35,,113.0299999999999,-462.1599999999954,-0.008843095894856212,2016-10-28 09:36:00,2016-10-28 09:45:00,0 days 00:09:00,
166,-790,79762,80102,123.98,122.97,124.56,118.17000000000002,797.9000000000041,0.008146475237941653,2016-10-31 09:36:00,2016-10-31 16:00:00,0 days 06:24:00,
167,-1221,80108,80386,123.19,117.56180000000003,123.45,117.56180000000003,6872.032199999956,0.04568714993100065,2016-11-01 09:36:00,2016-11-01 14:15:00,0 days 04:39:00,
168,-1357,80497,80498,119.41,119.79,,113.68999999999993,-515.6600000000132,-0.003182313039109097,2016-11-02 09:36:00,2016-11-02 09:37:00,0 days 00:01:00,
169,604,80876,80891,117.42,116.45,,127.43999999999991,-585.8799999999993,-0.008260943621188899,2016-11-03 09:36:00,2016-11-03 09:51:00,0 days 00:15:00,
170,393,81256,81627,113.0782,112.5875,111.78,123.43,-192.84509999999597,-0.004339474805930665,2016-11-04 09:36:00,2016-11-04 16:00:00,0 days 06:24:00,
171,-1038,81633,81638,117.57,118.05,,110.34000000000002,-498.2400000000041,-0.0040826741515693765,2016-11-07 09:36:00,2016-11-07 09:41:00,0 days 00:05:00,
172,-1547,82015,82020,119.78,120.13,,116.69079999999998,-541.4499999999912,-0.0029220237101352797,2016-11-08 09:36:00,2016-11-08 09:41:00,0 days 00:05:00,
173,217,82403,82786,120.45,124.196,118.07,164.06000000000012,812.8819999999989,0.03110004151100032,2016-11-09 09:36:00,2016-11-09 16:00:00,0 days 06:24:00,
174,-628,82792,82799,125.62,126.29,,117.54999999999994,-420.76000000000107,-0.0053335456137557635,2016-11-10 09:36:00,2016-11-10 09:43:00,0 days 00:07:00,
175,-349,83181,83188,116.0,117.549,,106.25999999999986,-540.6010000000023,-0.013353448275862156,2016-11-11 09:36:00,2016-11-11 09:43:00,0 days 00:07:00,
176,-357,83560,83941,117.64,114.97,118.94,99.59000000000007,953.1900000000006,0.022696361781706864,2016-11-14 09:36:00,2016-11-14 16:00:00,0 days 06:24:00,
177,1492,83947,84316,117.38,119.8801,117.03,124.8834,3730.149200000005,0.021299199182143402,2016-11-15 09:36:00,2016-11-15 16:00:00,0 days 06:24:00,
178,672,84322,84690,118.8,121.89,117.95,126.09000000000005,2076.4800000000023,0.02601010101010104,2016-11-16 09:36:00,2016-11-16 16:00:00,0 days 06:24:00,
179,577,84696,85073,122.06,124.435,120.87,135.0821999999999,1370.375,0.019457643781746636,2016-11-17 09:36:00,2016-11-17 16:00:00,0 days 06:24:00,
180,804,85079,85101,125.39,124.67,,132.71520000000004,-578.8799999999991,-0.005742084695749217,2016-11-18 09:36:00,2016-11-18 09:58:00,0 days 00:22:00,
181,1447,85429,85798,124.3826,127.07,123.86,128.54509999999993,3888.667799999995,0.021605915940010822,2016-11-21 09:36:00,2016-11-21 16:00:00,0 days 06:24:00,
182,1170,85804,85810,128.6,128.1,,133.64,-585.0,-0.0038880248833592645,2016-11-22 09:36:00,2016-11-22 09:42:00,0 days 00:06:00,
183,-609,86161,86513,126.216,126.43,127.17,116.94179999999999,-130.3260000000078,-0.0016955061164987129,2016-11-23 09:36:00,2016-11-23 16:00:00,0 days 06:24:00,
184,-1157,86519,86532,126.65,127.2,,121.32300000000004,-636.3499999999967,-0.004342676667982603,2016-11-25 09:36:00,2016-11-25 09:49:00,0 days 00:13:00,
185,1793,86719,86722,127.114,126.8952,,130.98809999999992,-392.30840000000296,-0.0017212895511116155,2016-11-28 09:36:00,2016-11-28 09:39:00,0 days 00:03:00,
186,1576,87086,87096,127.2247,126.88,,133.07,-543.2472000000049,-0.0027093795465817916,2016-11-29 09:36:00,2016-11-29 09:46:00,0 days 00:10:00,
187,-823,87447,87452,127.8,128.56,,120.21999999999994,-625.4800000000042,-0.0059467918622848615,2016-11-30 09:36:00,2016-11-30 09:41:00,0 days 00:05:00,
188,-603,87827,88210,122.36,117.21,123.39,112.28999999999995,3105.4500000000035,0.042088917947041615,2016-12-01 09:36:00,2016-12-01 16:00:00,0 days 06:24:00,
189,561,88216,88254,117.8,116.67,,124.89999999999993,-633.9299999999974,-0.009592529711375142,2016-12-02 09:36:00,2016-12-02 10:14:00,0 days 00:38:00,
190,-479,88591,88608,118.3992,119.67,,107.35999999999991,-608.713200000004,-0.010733180629598937,2016-12-05 09:36:00,2016-12-05 09:53:00,0 days 00:17:00,
191,-749,88963,88982,120.59,121.45,,113.12,-644.1399999999995,-0.007131602952151983,2016-12-06 09:36:00,2016-12-06 09:55:00,0 days 00:19:00,
192,961,89337,89350,120.82,120.16,,127.50000000000001,-634.2599999999967,-0.005462671743088898,2016-12-07 09:36:00,2016-12-07 09:49:00,0 days 00:13:00,
193,1860,90105,90475,128.389,129.32,127.96,135.18720000000013,1731.6599999999687,0.007251400042059597,2016-12-09 09:36:00,2016-12-09 16:00:00,0 days 06:24:00,
194,-1689,90481,90497,127.58,128.0407,,119.36300000000007,-778.1222999999807,-0.0036110675654490443,2016-12-12 09:36:00,2016-12-12 09:52:00,0 days 00:16:00,
195,1030,90858,91241,129.56,132.48,128.9,134.8,3007.599999999987,0.022537820314911805,2016-12-13 09:36:00,2016-12-13 16:00:00,0 days 06:24:00,
196,792,91247,91338,133.81,132.94,,142.148,-689.0400000000036,-0.00650175622150817,2016-12-14 09:36:00,2016-12-14 11:07:00,0 days 01:31:00,
197,505,91627,91883,132.95,131.66,,145.02900000000005,-651.449999999996,-0.009702895825498214,2016-12-15 09:36:00,2016-12-15 13:56:00,0 days 04:20:00,
198,882,92012,92013,133.75,133.1,,139.3200000000001,-573.300000000005,-0.004859813084112208,2016-12-16 09:36:00,2016-12-16 09:37:00,0 days 00:01:00,
199,-1809,92379,92386,131.17,131.5678,,126.14199999999997,-719.6202000000324,-0.0030327056491576965,2016-12-19 09:36:00,2016-12-19 09:43:00,0 days 00:07:00,
200,1091,93117,93122,134.35,133.67,,140.54000000000025,-741.8800000000074,-0.005061406773353205,2016-12-21 09:36:00,2016-12-21 09:41:00,0 days 00:05:00,
201,-731,93440,93790,132.96,132.05,133.87,122.8298999999999,665.2099999999975,0.00684416365824303,2016-12-22 09:36:00,2016-12-22 16:00:00,0 days 06:24:00,
202,1597,93796,93868,132.3726,131.91,,137.2189999999998,-738.7722000000144,-0.003494680923393556,2016-12-23 09:36:00,2016-12-23 10:55:00,0 days 01:19:00,
203,1096,94076,94421,134.02,134.86,133.46,138.3199999999998,920.6400000000037,0.00626772123563657,2016-12-27 09:36:00,2016-12-27 16:00:00,0 days 06:24:00,
204,1785,94427,94428,135.9565,135.51,,140.4490000000001,-797.002500000026,-0.0032841386767091807,2016-12-28 09:36:00,2016-12-28 09:37:00,0 days 00:01:00,
205,1430,94804,94813,132.1,131.6,,137.05,-715.0,-0.0037850113550340625,2016-12-29 09:36:00,2016-12-29 09:45:00,0 days 00:09:00,
206,-590,95162,95540,130.88,126.98,131.889,123.16999999999996,2300.999999999995,0.02979828850855737,2016-12-30 09:36:00,2016-12-30 16:00:00,0 days 06:24:00,
207,888,95546,95549,129.9725,129.2,,136.0090000000001,-685.9800000000071,-0.005943564984900673,2017-01-03 09:36:00,2017-01-03 09:39:00,0 days 00:03:00,
208,452,95909,96265,132.2,132.5401,130.7421,144.69900000000007,153.72520000000304,0.002572617246596076,2017-01-04 09:36:00,2017-01-04 16:00:00,0 days 06:24:00,
209,687,96271,96635,133.33,134.96,132.3,143.0099999999999,1119.8099999999968,0.012225305632640682,2017-01-05 09:36:00,2017-01-05 16:00:00,0 days 06:24:00,
210,-816,96641,96648,134.62,135.46,,122.27999999999992,-685.4400000000028,-0.006239786064477837,2017-01-06 09:36:00,2017-01-06 09:43:00,0 days 00:07:00,
211,954,97022,97053,138.9,138.42,,144.58000000000013,-457.92000000001735,-0.003455723542116762,2017-01-09 09:36:00,2017-01-09 10:07:00,0 days 00:31:00,
212,1379,97758,97769,140.765,140.2966,,147.78399999999988,-645.9235999999644,-0.003327531701772246,2017-01-11 09:36:00,2017-01-11 09:47:00,0 days 00:11:00,
213,-2811,98143,98394,69.8303,70.15,,66.32990000000001,-898.6767000000327,-0.004578241823391949,2017-01-12 09:36:00,2017-01-12 13:47:00,0 days 04:11:00,
214,1967,98528,98900,70.9647,71.16,70.6401,74.54899999999996,384.1551000000062,0.0027520725092897713,2017-01-13 09:36:00,2017-01-13 16:00:00,0 days 06:24:00,
215,-2922,98906,98942,70.5,70.71,,67.80000000000004,-613.6199999999817,-0.0029787234042553123,2017-01-17 09:36:00,2017-01-17 10:12:00,0 days 00:36:00,
216,-1928,99276,99281,70.57,70.91,,68.04000000000005,-655.5200000000066,-0.004817911293750976,2017-01-18 09:36:00,2017-01-18 09:41:00,0 days 00:05:00,
217,2882,99650,99691,71.48,71.2415,,73.73499999999997,-687.3570000000055,-0.0033365976496922967,2017-01-19 09:36:00,2017-01-19 10:17:00,0 days 00:41:00,
218,1448,100030,100078,72.1,71.69,,74.9,-593.6799999999951,-0.005686546463245401,2017-01-20 09:36:00,2017-01-20 10:24:00,0 days 00:48:00,
219,1176,100412,100448,71.53,71.0,,74.73499999999996,-623.2800000000013,-0.0074094785404725805,2017-01-23 09:36:00,2017-01-23 10:12:00,0 days 00:36:00,
220,2770,100787,100795,72.09,71.84,,75.24999999999993,-692.5,-0.003467887363018396,2017-01-24 09:36:00,2017-01-24 09:44:00,0 days 00:08:00,
221,1796,101553,101559,75.7855,75.44,,79.66000000000001,-620.5180000000023,-0.0045589195822419715,2017-01-26 09:36:00,2017-01-26 09:42:00,0 days 00:06:00,
222,-1755,101920,102247,75.75,75.7499,76.0239,73.36100000000009,0.175500000005826,1.3201320132605332e-06,2017-01-27 09:36:00,2017-01-27 16:00:00,0 days 06:24:00,
223,-1292,102253,102629,74.56,74.08,75.01,69.96999999999991,620.1600000000051,0.006437768240343367,2017-01-30 09:36:00,2017-01-30 16:00:00,0 days 06:24:00,
224,-2035,102635,102997,73.22,73.5224,,69.61599999999991,-615.3840000000117,-0.004130019120458961,2017-01-31 09:36:00,2017-01-31 15:43:00,0 days 06:07:00,
225,2335,103020,103031,75.35,75.08,,77.52349999999998,-630.4499999999907,-0.0035832780358326932,2017-02-01 09:36:00,2017-02-01 09:47:00,0 days 00:11:00,
226,-1253,103402,103410,74.25,74.755,,68.0565,-632.7649999999943,-0.006801346801346808,2017-02-02 09:36:00,2017-02-02 09:44:00,0 days 00:08:00,
227,1985,105257,105628,77.41,77.95,77.08,79.86,1071.9000000000124,0.0069758429143522704,2017-02-09 09:36:00,2017-02-09 16:00:00,0 days 06:24:00,
228,2179,106771,107146,80.66,82.09,80.4,84.05999999999989,3115.970000000015,0.01772873791222418,2017-02-15 09:36:00,2017-02-15 16:00:00,0 days 06:24:00,
229,1615,107152,107168,82.4654,82.1,,86.77000000000007,-590.1210000000132,-0.004430949222340663,2017-02-16 09:36:00,2017-02-16 09:52:00,0 days 00:16:00,
230,-2427,109357,109376,83.2,83.47,,79.82619999999997,-655.2899999999903,-0.0032451923076921574,2017-02-27 09:36:00,2017-02-27 09:55:00,0 days 00:19:00,
231,-1654,110087,110113,84.78,85.1375,,82.40880000000003,-591.3050000000028,-0.004216796414248769,2017-03-01 09:36:00,2017-03-01 10:02:00,0 days 00:26:00,
232,-1755,110469,110832,85.85,84.8,86.16,81.53099999999996,1842.749999999995,0.012230634828188647,2017-03-02 09:36:00,2017-03-02 16:00:00,0 days 06:24:00,
233,1547,111553,111556,84.5192,84.15,,88.33619999999995,-571.1523999999879,-0.004368238222794307,2017-03-07 09:36:00,2017-03-07 09:39:00,0 days 00:03:00,
234,-1558,112276,112286,84.26,84.71,,81.53000000000013,-701.0999999999823,-0.005340612390220656,2017-03-09 09:36:00,2017-03-09 09:46:00,0 days 00:10:00,
235,-2340,112627,112646,85.9777,86.19,,83.34000000000009,-496.78199999999777,-0.002469244932116199,2017-03-10 09:36:00,2017-03-10 09:55:00,0 days 00:19:00,
236,2071,112992,113021,86.1,85.81,,88.78999999999996,-600.5899999999835,-0.0033681765389081963,2017-03-13 09:36:00,2017-03-13 10:07:00,0 days 00:31:00,
237,-1649,113702,113875,86.055,86.34,,82.89999999999996,-469.96499999999435,-0.003311835454069989,2017-03-15 09:36:00,2017-03-15 12:38:00,0 days 03:02:00,
238,1035,115541,115579,83.85,83.29,,87.2399999999999,-579.5999999999876,-0.006678592725104182,2017-03-22 09:36:00,2017-03-22 10:14:00,0 days 00:38:00,
239,2511,116291,116546,85.348,85.12,,88.24439999999991,-572.507999999986,-0.002671415850400649,2017-03-24 09:36:00,2017-03-24 13:56:00,0 days 04:20:00,
240,1015,116674,116681,83.1264,82.546,,89.93529999999997,-589.1059999999973,-0.006982138045193764,2017-03-27 09:36:00,2017-03-27 09:43:00,0 days 00:07:00,
241,1379,117058,117070,85.4153,85.03,,88.23400000000001,-531.3287000000012,-0.00451090144271582,2017-03-28 09:36:00,2017-03-28 09:48:00,0 days 00:12:00,
242,-1942,117825,117834,88.01,88.22,,84.63860000000001,-407.8199999999879,-0.002386092489489844,2017-03-30 09:36:00,2017-03-30 09:45:00,0 days 00:09:00,
243,1580,118574,118606,88.74,88.36,,91.30320000000005,-600.3999999999928,-0.004282172639170523,2017-04-03 09:36:00,2017-04-03 10:08:00,0 days 00:32:00,
244,1788,118949,118984,87.57,87.25,,91.55000000000005,-572.1599999999878,-0.00365421948155753,2017-04-04 09:36:00,2017-04-04 10:12:00,0 days 00:36:00,
245,-1516,120047,120048,87.31,87.6,,83.05000000000013,-439.63999999998794,-0.0033214981101821195,2017-04-07 09:36:00,2017-04-07 09:37:00,0 days 00:01:00,
246,1196,120404,120521,87.93,87.51,,92.44999999999989,-502.32000000000204,-0.004776526782668045,2017-04-10 09:36:00,2017-04-10 11:34:00,0 days 01:58:00,
247,1042,120775,120778,87.51,86.93,,92.62999999999997,-604.3599999999982,-0.006627813964118379,2017-04-11 09:36:00,2017-04-11 09:39:00,0 days 00:03:00,
248,-1717,121158,121160,85.96,86.28,,82.18000000000005,-549.4400000000127,-0.0037226617031178577,2017-04-12 09:36:00,2017-04-12 09:38:00,0 days 00:02:00,
249,1499,121543,121792,85.06,84.76,,88.59999999999994,-449.6999999999957,-0.0035269221725839905,2017-04-13 09:36:00,2017-04-13 13:48:00,0 days 04:12:00,
250,1109,121929,122276,85.3,86.245,84.8447,89.25299999999991,1048.0050000000083,0.011078546307151216,2017-04-17 09:36:00,2017-04-17 16:00:00,0 days 06:24:00,
251,972,122282,122424,85.82,85.31,,89.13999999999999,-495.71999999999116,-0.005942670706128972,2017-04-18 09:36:00,2017-04-18 12:02:00,0 days 02:26:00,
252,1824,122654,122862,87.2,86.9,,91.68489999999991,-547.1999999999948,-0.0034403669724770714,2017-04-19 09:36:00,2017-04-19 13:10:00,0 days 03:34:00,
253,1485,123034,123039,87.58,87.23,,91.2699999999999,-519.7499999999916,-0.003996346197762013,2017-04-20 09:36:00,2017-04-20 09:41:00,0 days 00:05:00,
254,-1031,123423,123540,88.2,88.67,,84.18549999999995,-484.5699999999988,-0.005328798185941119,2017-04-21 09:36:00,2017-04-21 11:36:00,0 days 02:00:00,
255,-1768,123807,123812,91.0536,91.35,,87.6701000000001,-524.0351999999847,-0.0032552254935553915,2017-04-24 09:36:00,2017-04-24 09:41:00,0 days 00:05:00,
256,809,124560,124567,94.196,93.58,,100.5852,-498.3439999999997,-0.006539555819780052,2017-04-26 09:36:00,2017-04-26 09:43:00,0 days 00:07:00,
257,-1343,126471,126853,97.37,97.27,97.721,93.44999999999995,134.30000000001144,0.0010270103728048374,2017-05-03 09:36:00,2017-05-03 16:00:00,0 days 06:24:00,
258,-1041,126859,126980,97.11,97.6067,,93.47299999999991,-517.0647000000043,-0.005114818247348385,2017-05-04 09:36:00,2017-05-04 11:37:00,0 days 02:01:00,
259,1551,127628,127630,98.81,98.51,,102.61999999999995,-465.2999999999956,-0.0030361299463617097,2017-05-08 09:36:00,2017-05-08 09:38:00,0 days 00:02:00,
260,1072,128011,128388,99.82,100.1,99.3448,103.94089999999998,300.1600000000012,0.0028050490883591017,2017-05-09 09:36:00,2017-05-09 16:00:00,0 days 06:24:00,
261,-1652,128394,128719,100.07,100.36,,96.96999999999997,-479.08000000001033,-0.00289797142000614,2017-05-10 09:36:00,2017-05-10 15:06:00,0 days 05:30:00,
262,1054,129508,129883,101.042,101.65,100.59,104.14000000000003,640.8320000000043,0.0060172997367431424,2017-05-15 09:36:00,2017-05-15 16:00:00,0 days 06:24:00,
263,-1849,129889,129906,102.17,102.43,,99.06999999999998,-480.74000000000945,-0.0025447783106586908,2017-05-16 09:36:00,2017-05-16 09:53:00,0 days 00:17:00,
264,1252,130274,130291,100.7,100.32,,105.6000000000001,-475.7600000000121,-0.0037735849056604875,2017-05-17 09:36:00,2017-05-17 09:53:00,0 days 00:17:00,
265,488,130664,131048,95.5846,97.6,94.6345,101.555,983.5151999999998,0.021084986493640212,2017-05-18 09:36:00,2017-05-18 16:00:00,0 days 06:24:00,
266,707,131442,131819,100.05,101.3,99.35,105.689,883.75,0.012493753123438367,2017-05-22 09:36:00,2017-05-22 16:00:00,0 days 06:24:00,
267,-1361,131825,132200,101.83,101.42,102.2,96.93999999999991,558.0099999999953,0.004026318373760107,2017-05-23 09:36:00,2017-05-23 16:00:00,0 days 06:24:00,
268,-1007,132578,132597,103.71,104.18,,99.38819999999993,-473.29000000001315,-0.004531867708032156,2017-05-25 09:36:00,2017-05-25 09:55:00,0 days 00:19:00,
269,-1227,132965,132982,105.41,105.77,,99.97000000000008,-441.7199999999993,-0.0034152357461341154,2017-05-26 09:36:00,2017-05-26 09:53:00,0 days 00:17:00,
270,1131,133337,133697,106.19,106.4078,105.77,110.31000000000002,246.33179999999646,0.002051040587625952,2017-05-30 09:36:00,2017-05-30 16:00:00,0 days 06:24:00,
271,997,134462,134467,108.77,108.3,,112.79000000000006,-468.5899999999989,-0.0043210444056265285,2017-06-02 09:36:00,2017-06-02 09:41:00,0 days 00:05:00,
272,-1052,134852,134862,110.73,111.19,,105.12999999999998,-483.9199999999934,-0.004154249074324934,2017-06-05 09:36:00,2017-06-05 09:46:00,0 days 00:10:00,
273,-1597,135979,136357,111.5,111.36,111.88,106.27999999999999,223.5800000000009,0.0012556053811658696,2017-06-08 09:36:00,2017-06-08 16:00:00,0 days 06:24:00,
274,-1504,136363,136397,111.58,111.87,,107.34999999999998,-436.1600000000094,-0.0025990320846029924,2017-06-09 09:36:00,2017-06-09 10:10:00,0 days 00:34:00,
275,1089,137141,137182,103.37,102.93,,110.56799999999998,-479.1599999999975,-0.00425655412595527,2017-06-13 09:36:00,2017-06-13 10:17:00,0 days 00:41:00,
276,-1073,137530,137913,104.55,102.12,104.99,99.35000000000004,2607.389999999992,0.02324246771879479,2017-06-14 09:36:00,2017-06-14 16:00:00,0 days 06:24:00,
277,-1137,137919,137920,99.2,99.6482,,91.94799999999994,-509.6033999999999,-0.004518145161290343,2017-06-15 09:36:00,2017-06-15 09:37:00,0 days 00:01:00,
278,-616,138309,138693,100.09,99.76,100.87,90.96999999999989,203.27999999999895,0.0032970326705964448,2017-06-16 09:36:00,2017-06-16 16:00:00,0 days 06:24:00,
279,-1547,138699,138699,102.24,102.57,,97.65000000000006,-510.5099999999974,-0.0032276995305164924,2017-06-19 09:36:00,2017-06-19 09:36:00,0 days 00:00:00,
280,-742,139089,139095,103.79,104.4,,97.73999999999991,-452.61999999999955,-0.005877252143751788,2017-06-20 09:36:00,2017-06-20 09:42:00,0 days 00:06:00,
281,-1274,139863,140050,105.33,105.69,,99.90880000000008,-458.6399999999993,-0.003417829678154405,2017-06-22 09:36:00,2017-06-22 12:47:00,0 days 03:11:00,
282,-1173,140243,140294,104.59,105.06,,100.34999999999994,-551.3099999999987,-0.004493737450999236,2017-06-23 09:36:00,2017-06-23 10:27:00,0 days 00:51:00,
283,819,140629,140654,108.49,107.89,,112.67010000000002,-491.3999999999953,-0.005530463637201555,2017-06-26 09:36:00,2017-06-26 10:01:00,0 days 00:25:00,
284,-567,141013,141042,102.77,103.66,,89.83000000000003,-504.63000000000034,-0.008660114819499798,2017-06-27 09:36:00,2017-06-27 10:05:00,0 days 00:29:00,
285,1193,141403,141404,100.17,99.78,,106.37000000000005,-465.27000000000066,-0.0038933812518717748,2017-06-28 09:36:00,2017-06-28 09:37:00,0 days 00:01:00,
286,-485,141792,142176,101.1356,98.09,102.06,90.20999999999997,1477.1159999999968,0.030114025130616673,2017-06-29 09:36:00,2017-06-29 16:00:00,0 days 06:24:00,
287,-970,142182,142186,98.67,99.15,,92.95999999999992,-465.6000000000039,-0.004864700516874487,2017-06-30 09:36:00,2017-06-30 09:40:00,0 days 00:04:00,
288,-1385,142571,142732,99.3699,95.27000000000004,99.71,95.27000000000004,5678.361499999948,0.041258972787533876,2017-07-03 09:36:00,2017-07-03 12:17:00,0 days 02:41:00,
289,894,142782,142793,96.02,95.42,,101.61030000000002,-536.3999999999949,-0.006248698187877433,2017-07-05 09:36:00,2017-07-05 09:47:00,0 days 00:11:00,
290,746,143172,143176,95.9,95.07,,103.27,-619.1800000000094,-0.008654848800834336,2017-07-06 09:36:00,2017-07-06 09:40:00,0 days 00:04:00,
291,985,143561,143945,96.54,98.1,96.0,102.12390000000002,1536.5999999999883,0.016159105034182497,2017-07-07 09:36:00,2017-07-07 16:00:00,0 days 06:24:00,
292,640,143951,143970,98.75,97.91,,107.33999999999999,-537.6000000000022,-0.008506329113924127,2017-07-10 09:36:00,2017-07-10 09:55:00,0 days 00:19:00,
293,-1315,144731,144783,103.37,103.76,,96.44710000000002,-512.8500000000007,-0.003772854793460345,2017-07-12 09:36:00,2017-07-12 10:28:00,0 days 00:52:00,
294,1063,145121,145177,104.92,104.37,,111.35999999999991,-584.649999999997,-0.00524208921082725,2017-07-13 09:36:00,2017-07-13 10:32:00,0 days 00:56:00,
295,-1073,145509,145681,106.17,106.65,,99.10499999999995,-515.0400000000043,-0.004521051144391164,2017-07-14 09:36:00,2017-07-14 12:29:00,0 days 02:53:00,
296,1457,145896,145902,107.94,107.65,,111.29999999999998,-422.5299999999884,-0.002686677783953928,2017-07-17 09:36:00,2017-07-17 09:42:00,0 days 00:06:00,
